(u'Roma', -0.09220707338044853)
(u'IT', -0.09221713469519699)
(u'memorabilia', -0.09222064813321751)
(u'newbies', -0.09226889787388437)
(u'Congratulations', -0.09227710384372756)
(u'uniform', -0.09230815510817258)
(u'Ins', -0.09231004626038697)
(u'crews', -0.09232185758626699)
(u'slightly', -0.09233187406337251)
(u'Beau', -0.09233338954998693)
(u'throwing', -0.09233412418860354)
(u'infant', -0.09235981833485774)
(u'essay', -0.09237063688434333)
(u'tools', -0.09238207859739589)
(u'NICE', -0.09239723298269809)
(u'Z', -0.09244790355991839)
(u'darn', -0.0924583397457841)
(u'buttered', -0.09247258938945535)
(u'Combo', -0.09252312207457436)
(u'jalapeno', -0.09252593474951176)
(u'indoors', -0.09254377709650008)
(u'POS', -0.09255483431595124)
(u'impressively', -0.09261628962259927)
(u'Rock', -0.09262907236889184)
(u'someone', -0.09265895691473336)
(u'razor', -0.0926604139650049)
(u'Grande', -0.09266599158832278)
(u'expansion', -0.09267872430033819)
(u'btw', -0.09273224332487828)
(u'driveway', -0.09276742218004408)
(u'Dropout', -0.09277764610828854)
(u'EXPENSIVE', -0.0927793742522347)
(u'Mashed', -0.09279924935143313)
(u'boost', -0.09282204516703452)
(u'guess', -0.0928608664520052)
(u'nausea', -0.09286116693914437)
(u'reopened', -0.09290394860293105)
(u'finance', -0.09291053964592244)
(u'Everywhere', -0.09292281026209004)
(u'Having', -0.09292352893969635)
(u'21', -0.09292903479984105)
(u'destroyed', -0.09294939882193809)
(u'miscommunication', -0.09295254747058479)
(u'Forget', -0.0929659207267175)
(u'fraction', -0.09301064899024247)
(u'Brew', -0.09301636875960995)
(u'injury', -0.09301847900071536)
(u'grandmother', -0.09302235135001169)
(u'maintains', -0.0930252895284287)
(u'tooth', -0.09303863978480109)
(u'bestie', -0.09304949762119641)
(u'storyline', -0.09305489030278835)
(u'4pm', -0.09313586060351753)
(u'ethical', -0.09314456433773088)
(u'mattered', -0.09315878429487157)
(u'Cup', -0.0931811236022888)
(u'behind', -0.09318564630603632)
(u'sophisticated', -0.09327840801081422)
(u'airlines', -0.0932969917444737)
(u'excessive', -0.09332767647422102)
(u'state', -0.09333077528368783)
(u'equal', -0.09335490568437521)
(u'Honey', -0.09337545696480376)
(u'google', -0.09337874786600864)
(u'station', -0.09338356981297125)
(u'scallion', -0.09340372102575323)
(u'teens', -0.09343069052133046)
(u'stems', -0.09343314805212444)
(u'accompaniments', -0.09344298780284)
(u'run', -0.0934937714862194)
(u'charm', -0.09349462471029568)
(u'oblivious', -0.09352917191733034)
(u'findings', -0.09354332750135441)
(u'prescriptions', -0.09355327057724416)
(u'unwelcome', -0.09355778194024111)
(u'lessons', -0.09357367532943783)
(u'peoples', -0.09361081569181628)
(u'09', -0.09363060309035198)
(u'thinner', -0.09364307238471525)
(u'Bao', -0.09364966323463797)
(u'STEAK', -0.09366003404288925)
(u'strange', -0.09368684827238205)
(u'Farm', -0.09368842714306069)
(u'cilantro', -0.09369166596924394)
(u'dreams', -0.09369345529484363)
(u'Forum', -0.09371238503887724)
(u'flashlight', -0.09373092535944139)
(u'tiniest', -0.09376067538806154)
(u'TAO', -0.09383951176320515)
(u'previous', -0.09384916643235108)
(u'76', -0.09384963060904994)
(u'decadent', -0.09388238617067479)
(u'lost', -0.09398815449991282)
(u'white', -0.09399307928461198)
(u'booked', -0.09399387456235253)
(u'chilled', -0.09403921883712663)
(u'Ok', -0.09411959999100006)
(u'landing', -0.09413458288147147)
(u'Buddha', -0.0941637038645986)
(u'oz', -0.09416935426640194)
(u'warms', -0.09417843737228004)
(u'chore', -0.09419992634306595)
(u'snowy', -0.09427855250476469)
(u'et', -0.09427933995548976)
(u'decisions', -0.09428936856821402)
(u'toilet', -0.09429010834417717)
(u'winter', -0.09429438326493589)
(u'availability', -0.09429749207805749)
(u'yolks', -0.09432268067769911)
(u'Toffee', -0.0943324565017587)
(u'doesn', -0.09434832219136169)
(u'post', -0.09435988541724072)
(u'whats', -0.0944145523858122)
(u'Teller', -0.09443158270436491)
(u'wheel', -0.09443374474358457)
(u'86', -0.09445372987229739)
(u'valuable', -0.09445690762800751)
(u'repeated', -0.0944754974597668)
(u'28th', -0.09452434243631913)
(u'Valet', -0.09456658515686556)
(u'Clair', -0.09460193291073082)
(u'Highland', -0.09461364762922209)
(u'Sun', -0.09461773314279043)
(u'tasks', -0.09462677917447415)
(u'stacks', -0.09464991038918313)
(u'contacted', -0.0946536675075933)
(u'Motors', -0.09466779387825319)
(u'Cheese', -0.09467452454231662)
(u'ship', -0.09469054881891914)
(u'fronts', -0.09469502736454949)
(u'lighten', -0.09469502736454949)
(u'Hip', -0.09471552315778808)
(u'orgasm', -0.09474837080911946)
(u'parents', -0.09477476509984051)
(u'powdery', -0.09477737691490873)
(u'overhaul', -0.09480756604984109)
(u'jazz', -0.09481517917130766)
(u'upon', -0.09484227342492169)
(u'switch', -0.09487874623078518)
(u'wiring', -0.09490600255017334)
(u'Soul', -0.09490869553991743)
(u'rectify', -0.09491570215345924)
(u'turtles', -0.0949262252015668)
(u'12th', -0.09492964516836011)
(u'ecstatic', -0.09493264943892932)
(u'county', -0.09493580530560841)
(u'aren', -0.09499318150755443)
(u'suit', -0.09501775318003602)
(u'mmm', -0.09503200182584592)
(u'kitchens', -0.09503232975001552)
(u'Series', -0.09504163201069638)
(u'rocket', -0.09504929853723709)
(u'chashu', -0.09505910673787277)
(u'premier', -0.09505910673787277)
(u'faithful', -0.09507662462801925)
(u'think', -0.09510149999395612)
(u'java', -0.09516042899339361)
(u'optical', -0.09519452552066454)
(u'pig', -0.09520637648509123)
(u'Beware', -0.09521236756946827)
(u'married', -0.09521236756946827)
(u'skipped', -0.095212930541555)
(u'Dog', -0.0952307030074202)
(u'deceiving', -0.09528686998033997)
(u'Vietnam', -0.09529814200886833)
(u'Ever', -0.09530794091952544)
(u'serviceable', -0.09533508918117306)
(u'Bun', -0.09536545181339129)
(u'muscle', -0.09539843487143074)
(u'cost', -0.09541252876658746)
(u'Is', -0.09541284726591925)
(u'Moon', -0.09542553368502205)
(u'know', -0.0954273168084212)
(u'Trout', -0.09543005128591808)
(u'originally', -0.09543146427310667)
(u'swiss', -0.09544799278892846)
(u'notches', -0.09547327116706938)
(u'homeowner', -0.09547327116706938)
(u'steep', -0.09548860188906971)
(u'immense', -0.09551154355163405)
(u'Keeping', -0.09552168676658468)
(u'haggle', -0.09552789060614053)
(u'amis', -0.09555118616184899)
(u'older', -0.09556104138969701)
(u'booming', -0.09557230558161045)
(u'alligator', -0.09559227392410641)
(u'Buns', -0.09561516142937876)
(u'ventilation', -0.09567064088724742)
(u'gamble', -0.0956909737359819)
(u'suitable', -0.09569664126432542)
(u'Am', -0.09569820394379036)
(u'rehab', -0.09572097986291084)
(u'estimate', -0.09576418308099299)
(u'simplest', -0.09577278125637889)
(u'performed', -0.09579464579623576)
(u'deduct', -0.09580012196259169)
(u'lowered', -0.09580766341228397)
(u'stumble', -0.09580869531404268)
(u'path', -0.09582094987199241)
(u'palm', -0.09583184734766093)
(u'IMHO', -0.09584127337923576)
(u'March', -0.09584801353607908)
(u'repairman', -0.09584801353607908)
(u'07', -0.0958757666444292)
(u'Fluffy', -0.09588225717960697)
(u'easily', -0.09602306944042915)
(u'transformed', -0.09603671948559445)
(u'proposed', -0.09603946094287075)
(u'Heaven', -0.09603988979124267)
(u'serves', -0.09605028204768118)
(u'venue', -0.0960585664409006)
(u'mason', -0.09610522709162339)
(u'sadly', -0.0961305947675708)
(u'spices', -0.09615865327237039)
(u'streaks', -0.09621321862561771)
(u'100', -0.09621591110925465)
(u'straightened', -0.09624805030154882)
(u'jar', -0.09626213181517329)
(u'firearm', -0.09629173577324224)
(u'58', -0.09631262770970395)
(u'remind', -0.09631616804596099)
(u'0', -0.09631698086162288)
(u'Nonetheless', -0.09633072998260772)
(u'conditioner', -0.09634640489930568)
(u'bathroom', -0.09637105490446096)
(u'weirdly', -0.09637865828188197)
(u'steady', -0.09641276992930692)
(u'7th', -0.09641402458840531)
(u'discriminated', -0.09641572895712791)
(u'demands', -0.0964251364023152)
(u'gelatos', -0.09648623721803062)
(u'squished', -0.09652242939851163)
(u'trusted', -0.0965689351352772)
(u'drop', -0.0965721516431941)
(u'Hubert', -0.09658376545109704)
(u'aesthetics', -0.09658938423356211)
(u'minds', -0.09659188764132587)
(u'd', -0.09660749915335476)
(u'season', -0.09661060424388879)
(u'sorbet', -0.0966121986446673)
(u'oregano', -0.09661428108452697)
(u'listening', -0.0966172194938455)
(u'compete', -0.09665468995199511)
(u'painter', -0.09665833944717761)
(u'patch', -0.09668836767371225)
(u'siblings', -0.0967363760463833)
(u'considerable', -0.09675490182655011)
(u'snacks', -0.09675716562631287)
(u'ed', -0.096788920216337)
(u'solution', -0.09679037859237027)
(u'rack', -0.09679102942174467)
(u'Di', -0.09683552267724949)
(u'homeless', -0.09685610209309736)
(u'prepped', -0.09687481309235757)
(u'September', -0.09691129652705754)
(u'ghost', -0.0969205702590834)
(u'individuals', -0.09694540215814129)
(u'hosting', -0.09696751297654949)
(u'offer', -0.09698788225437127)
(u'saving', -0.09701497381021085)
(u'LARGE', -0.09703991405197065)
(u'specialties', -0.09705110220696156)
(u'warmly', -0.09705367449877933)
(u'validate', -0.09705467656011812)
(u'Heat', -0.09709036904792612)
(u'MOST', -0.09711099079355634)
(u'33', -0.09711989748059402)
(u'alla', -0.09712520553566684)
(u'saw', -0.09714512916207596)
(u'see', -0.09715058498427442)
(u'crumble', -0.09718804723744157)
(u'ounces', -0.09722570648900586)
(u'dust', -0.09727980803545755)
(u'savory', -0.09728080748565837)
(u'hardware', -0.09730775323964203)
(u'canyon', -0.09731680204983029)
(u'overflowing', -0.09733780193301911)
(u'housekeeper', -0.09735189436843505)
(u'Atlantic', -0.09736859401690623)
(u'fail', -0.09739419244571934)
(u'Book', -0.09741579227785202)
(u'swiped', -0.09745142791810935)
(u'hurting', -0.09745648434205378)
(u'runs', -0.0974689137788598)
(u'chemical', -0.09750878349353087)
(u'87', -0.09750924065216715)
(u'pieces', -0.09751771677388987)
(u'rather', -0.09752090463267038)
(u'Sahara', -0.09754110205782673)
(u'Merlot', -0.09757632136384764)
(u'reduced', -0.09758263351885077)
(u'accidents', -0.09761665288898946)
(u'overwhelmingly', -0.09762242307960811)
(u'refund', -0.09763497743249694)
(u'spell', -0.09764315734836693)
(u'talking', -0.09764421569740378)
(u'secure', -0.09770913375347945)
(u'linen', -0.09770957474534825)
(u'14', -0.09774124753132618)
(u'question', -0.09775798496844068)
(u'teach', -0.09776631711859451)
(u'andouille', -0.09779014496404592)
(u'quoted', -0.09780371786119879)
(u'scarfed', -0.09781098127681531)
(u'remembering', -0.09782589581313239)
(u'smeared', -0.09787785179343977)
(u'resort', -0.09790593039558004)
(u'insane', -0.09792490893287642)
(u'system', -0.09793442813618292)
(u'Samosa', -0.09793819964732009)
(u'poured', -0.09798908246420268)
(u'chimichurri', -0.0980097784319689)
(u'jokes', -0.09806914283125856)
(u'braids', -0.09807857007883136)
(u'Yellow', -0.09808395285837967)
(u'tableside', -0.09812980183667896)
(u'accomodate', -0.0981425493779966)
(u'Stew', -0.09817883878602807)
(u'crummy', -0.09818021884350969)
(u'NEVER', -0.09818282103707077)
(u'acknowledgment', -0.09821183936354139)
(u'barrel', -0.09821685814633874)
(u'stops', -0.09823668458760437)
(u'African', -0.09824024818797028)
(u'started', -0.09824167683273899)
(u'Pure', -0.09825307307623277)
(u'pastry', -0.09826153945246752)
(u'save', -0.09829577729366967)
(u'Recommendations', -0.0983047973628075)
(u'delightfully', -0.09831852309970834)
(u'fob', -0.09833091730995847)
(u'Wash', -0.09836417204222947)
(u'nigiri', -0.09838732491610358)
(u'eh', -0.09840997186002909)
(u'condiment', -0.0984113916774696)
(u'Buster', -0.0984333127955459)
(u'Bones', -0.09843589867586289)
(u'Machine', -0.09844535699776813)
(u'Smith', -0.09845392391524577)
(u'warranty', -0.09846411294492974)
(u'predictable', -0.09847817616416421)
(u'leur', -0.0984811379468038)
(u'ville', -0.098481708478662)
(u'complications', -0.09848282877683978)
(u'touring', -0.09857404884531817)
(u'motivation', -0.09857404884531817)
(u'lock', -0.09858564163691952)
(u'dealer', -0.09858943807747167)
(u'sodium', -0.09861639032939351)
(u'reflection', -0.0986226905263834)
(u'neck', -0.09862797318947436)
(u'invisible', -0.09863392370687585)
(u'addressing', -0.09863489275029913)
(u'Pro', -0.09869116372050435)
(u'ya', -0.09871256485024915)
(u'slamming', -0.09871843232809852)
(u'52', -0.09878659321475425)
(u'oh', -0.09879307970764017)
(u'fitted', -0.09880919357798312)
(u'result', -0.09881635827564494)
(u'G', -0.09881926316919376)
(u'13', -0.09882383028785569)
(u'WAS', -0.09883967480466538)
(u'taught', -0.09885174948581366)
(u'mind', -0.09886901355017308)
(u'uniforms', -0.09888420651128271)
(u'Palazzo', -0.09888635365734899)
(u'maps', -0.09890710463524144)
(u'airline', -0.09893509226470876)
(u'WILL', -0.09894991804726239)
(u'tee', -0.09895461242997605)
(u'monorail', -0.0989887476186837)
(u'promotions', -0.09899704280281085)
(u'cellar', -0.09899783752237745)
(u'filler', -0.09900360211652703)
(u'sensors', -0.09900678068815161)
(u'berries', -0.09902295634863378)
(u'longest', -0.09903227399462011)
(u'connected', -0.09903350210403161)
(u'continuous', -0.09905067055969319)
(u'truthful', -0.09908991163725744)
(u'swung', -0.09913619400599849)
(u'hugely', -0.09919671387166318)
(u'photos', -0.09921765305096031)
(u'bothers', -0.09923236004772207)
(u'arena', -0.09924786548038966)
(u'competitor', -0.09925734234644956)
(u'ORDER', -0.09926207121294794)
(u'Si', -0.09930224840416635)
(u'pancit', -0.0993203175366677)
(u'revamp', -0.09937117921833583)
(u'dreaded', -0.09938760821222559)
(u'selected', -0.09939187755579582)
(u'Diamond', -0.09940393484649768)
(u'YouTube', -0.09941518825640827)
(u'commitment', -0.09949922158362234)
(u'Entertainment', -0.09950514760904738)
(u'dot', -0.09950514760904738)
(u'daytime', -0.09955975617007695)
(u'Buy', -0.09958274511460985)
(u'ends', -0.09963048656774554)
(u'unapologetic', -0.09964118431584801)
(u'complimenting', -0.09965586098598145)
(u'advertise', -0.09968380370341379)
(u'banquet', -0.09971138192213758)
(u'pop', -0.09974229266319767)
(u'Near', -0.09974295605029937)
(u'destination', -0.09976355312363516)
(u'Self', -0.09976799963719074)
(u'LITERALLY', -0.09980248163143557)
(u'softer', -0.0998210024728543)
(u'journey', -0.09990485318509634)
(u'contacts', -0.09993447385875065)
(u'pain', -0.0999372349161618)
(u'broiled', -0.0999450218275495)
(u'izakaya', -0.0999450218275495)
(u'martial', -0.09996093763645675)
(u'TODAY', -0.09997284610794566)
(u'happen', -0.09999343253892512)
(u'rival', -0.10001809241755133)
(u'wild', -0.10006416613905778)
(u'La', -0.1000668435188139)
(u'crema', -0.10009436221002765)
(u'non', -0.10012690254544943)
(u'connection', -0.1001527368890276)
(u'Shea', -0.10019771869507998)
(u'dislike', -0.10020902617558747)
(u'experiencing', -0.10023936157656621)
(u'continuing', -0.10024668162413164)
(u'outlets', -0.10024955887147513)
(u'brand', -0.10025245467536692)
(u'drizzle', -0.1002595371931001)
(u'mini', -0.10029454031810481)
(u'mildew', -0.10030653335508788)
(u'stuck', -0.10035311268248925)
(u'among', -0.10041257642525636)
(u'aspect', -0.1004483929020985)
(u'dingy', -0.10048566663200553)
(u'ne', -0.10049006617412104)
(u'fireplace', -0.10051930983182977)
(u'renting', -0.10052523587052242)
(u'frames', -0.10054449283261668)
(u'brat', -0.10054825322434446)
(u'rudely', -0.10055338260002422)
(u'37', -0.10055501210665518)
(u'technique', -0.10056672985706072)
(u'retro', -0.10057433526737825)
(u'twenty', -0.10060513874899613)
(u'grit', -0.10060605360851227)
(u'vast', -0.10061940839853989)
(u'university', -0.10062673516305942)
(u'NE', -0.10067709904209643)
(u'isles', -0.10070548837338755)
(u'Advice', -0.10071227995996956)
(u'engine', -0.10073696692315437)
(u'munch', -0.10080171739854116)
(u'transplant', -0.10080723112634438)
(u'called', -0.10084379920770559)
(u'rip', -0.10084863847867354)
(u'Avon', -0.10085426265315434)
(u'Maya', -0.10085426265315434)
(u'Netflix', -0.1008597641261737)
(u'send', -0.10088215166996939)
(u'nine', -0.10088541666256923)
(u'volumes', -0.10088691126093075)
(u'41', -0.10094203479672537)
(u'Asia', -0.10096491023993792)
(u'hurried', -0.1009736705218991)
(u'mic', -0.10099932136132317)
(u'headache', -0.10102449568335459)
(u'meanwhile', -0.10103192917089565)
(u'zesty', -0.10108713917319712)
(u'Needless', -0.10110090670178629)
(u'flowing', -0.10113749551951479)
(u'yell', -0.10117268012104219)
(u'Pros', -0.10117586347693042)
(u'hydrated', -0.10118213538738807)
(u'shots', -0.10123236563218718)
(u'priorities', -0.10123539439483231)
(u'shows', -0.1012385663580595)
(u'5th', -0.1012916775091437)
(u'WAY', -0.1013377268818445)
(u'drained', -0.10134368766451018)
(u'Noodle', -0.10135123368580778)
(u'agents', -0.10136812722076627)
(u'singles', -0.10137612572889587)
(u'27th', -0.10138461843012614)
(u'Drop', -0.10140907418762346)
(u'flats', -0.10149375894865109)
(u'Tiki', -0.10149375894865287)
(u'petite', -0.10151216109066219)
(u'US', -0.10153993634319569)
(u'Dragon', -0.10154353371783209)
(u'Opened', -0.10154622071715025)
(u'ad', -0.10154838733904015)
(u'ASK', -0.10156001702388018)
(u'Golden', -0.10156050459769439)
(u'spreading', -0.1015813437965285)
(u'Roll', -0.10163923754041093)
(u'miles', -0.10165378775417899)
(u'badly', -0.10167482652356696)
(u'Ginger', -0.10168080069691499)
(u'fyi', -0.10168235635033973)
(u'toss', -0.10176295969327143)
(u'Mastro', -0.10177521124434641)
(u'terrified', -0.10179120979709211)
(u'luckily', -0.10180383718804009)
(u'shuffleboard', -0.1018310270800118)
(u'dread', -0.10183464867412795)
(u'styrofoam', -0.10183819933975968)
(u'coup', -0.10183960021096006)
(u'throwback', -0.10184282678242162)
(u'dresser', -0.1018467790391604)
(u'Weird', -0.10188274705405753)
(u'purchases', -0.10188836439386328)
(u'impersonal', -0.10192788094374983)
(u'including', -0.10195814682955806)
(u'diagnostic', -0.10196036482362736)
(u'foul', -0.101972089748255)
(u'Color', -0.10199139518683964)
(u'nope', -0.10202028258856366)
(u'Eggplant', -0.10203651319299034)
(u'distracting', -0.10206909476147352)
(u'diagnostics', -0.10206962996946167)
(u'Office', -0.10209458706458463)
(u'Negative', -0.10209736855230034)
(u'connect', -0.10210669185168975)
(u'When', -0.10211507279536747)
(u'expanding', -0.10214281914984191)
(u'Bay', -0.10214289886109462)
(u'end', -0.10215429541214238)
(u'pressed', -0.1021832603042725)
(u'October', -0.10219406951643606)
(u'clogged', -0.10220805091536356)
(u'Portobello', -0.1022563900628306)
(u'bleed', -0.10230771839736619)
(u'card', -0.10231663818122172)
(u'Originally', -0.10232940674717561)
(u'rear', -0.10233089247627092)
(u'tightened', -0.10234373775035799)
(u'Gnocchi', -0.10236219148260695)
(u'WORST', -0.10237733788476078)
(u'tastefully', -0.10238680499987396)
(u'Like', -0.10242375732356379)
(u'win', -0.10243034871939116)
(u'cayenne', -0.10247358354937752)
(u'commute', -0.10249006222185741)
(u'46', -0.10251364684939723)
(u'finally', -0.10252259216847648)
(u'executive', -0.1025462951133278)
(u'joked', -0.1025462951133278)
(u'unevenly', -0.10255019722495717)
(u'hip', -0.10257183318144492)
(u'whipped', -0.10260381131887186)
(u'tend', -0.10263812933129834)
(u'performance', -0.10265350091002468)
(u'warranties', -0.10268248496218924)
(u'halfway', -0.10270027427699269)
(u'thanking', -0.10274108326294673)
(u'worthy', -0.10277573569901577)
(u'fooled', -0.10278152694207776)
(u'Payless', -0.1027973482083393)
(u'Blue', -0.10279907040945169)
(u'blades', -0.1028212194706235)
(u'CHICKEN', -0.10282587918654684)
(u'popularity', -0.10284255214591198)
(u'hahaha', -0.10285645591330095)
(u'devastated', -0.1028590633675801)
(u'blends', -0.10289959980898722)
(u'arranged', -0.10291018978036526)
(u'seven', -0.10295576575067322)
(u'freebie', -0.10298806766955515)
(u'CT', -0.10299638883318707)
(u'boring', -0.10302032938227512)
(u'upkeep', -0.10304832924023799)
(u'thirty', -0.10307364554638809)
(u'productive', -0.10307518172610841)
(u'stiff', -0.10310194172746456)
(u'vodka', -0.10311588629624246)
(u'scared', -0.10311845467565384)
(u'uninspiring', -0.10314928818748648)
(u'cashed', -0.10315036088471352)
(u'gouge', -0.10316874022362654)
(u'played', -0.10317013259441055)
(u'directions', -0.10317433746307003)
(u'racist', -0.10318579628073898)
(u'importance', -0.1031929947016117)
(u'Browns', -0.1031929947016117)
(u'accessible', -0.10323169488039419)
(u'Afterwards', -0.10324841073751578)
(u'strudel', -0.10326680905853891)
(u'declining', -0.10327454474558273)
(u'deserving', -0.1032801887211825)
(u'Croissant', -0.10329894713399668)
(u'lift', -0.10330365375423334)
(u'assorted', -0.10330672588051648)
(u'disgusted', -0.10334732759797483)
(u'MGM', -0.10336514084390558)
(u'Nevertheless', -0.10338727087852106)
(u'Suites', -0.1033894941135518)
(u'78', -0.10340206063758828)
(u'Rain', -0.10340632290786544)
(u'humble', -0.10343814999484024)
(u'tiny', -0.10347585721928709)
(u'smokers', -0.10349140943670854)
(u'Steel', -0.10349256033368803)
(u'Mad', -0.10352309769114676)
(u'constant', -0.10354243051538248)
(u'decade', -0.10354259169328373)
(u'1', -0.103548180671579)
(u'deducted', -0.10354981823347487)
(u'advance', -0.10356314258154065)
(u'Body', -0.10361229343785716)
(u'sticking', -0.10361490044627786)
(u'Cookies', -0.10362118765719686)
(u'un', -0.10362728763838369)
(u'nitrogen', -0.10367089983830091)
(u'Wood', -0.10367527709669133)
(u'hankering', -0.10371294289039135)
(u'rabbit', -0.10373757150536633)
(u'Deli', -0.10374855133574101)
(u'spending', -0.10375362598556315)
(u'odd', -0.10377682233781726)
(u'zing', -0.10378013435651745)
(u'creamier', -0.10378418596920014)
(u'horrendous', -0.10386078713674785)
(u'tree', -0.1038705046465509)
(u'Blanco', -0.10388699301852)
(u'Ohio', -0.10389130603109464)
(u'D', -0.10391730108771569)
(u'stucco', -0.10392759039039845)
(u'tobacco', -0.103949555860682)
(u'additions', -0.1039512954222257)
(u'thirst', -0.10397946741222519)
(u'16th', -0.10398661162166611)
(u'taps', -0.10399228086122037)
(u'nighttime', -0.10404153102745006)
(u'addresses', -0.10404153102745006)
(u'unloading', -0.10404153102745184)
(u'toy', -0.1040570148584603)
(u'dive', -0.10407042382650111)
(u'EXTRA', -0.10409506106584487)
(u'toute', -0.10409892477728633)
(u'obviously', -0.10411438262383932)
(u'turnover', -0.10412918196337095)
(u'caf', -0.10417220018438833)
(u'haters', -0.10418031390186577)
(u'kettle', -0.10418340921108005)
(u'Passion', -0.10419730639967817)
(u'dark', -0.10432980045936091)
(u'televisions', -0.1043384457365164)
(u'shaded', -0.10438369188130281)
(u'quiches', -0.10443665232443067)
(u'fixins', -0.1044532165688512)
(u'sprayed', -0.10449531705450354)
(u'SERVICE', -0.10453205239675256)
(u'herb', -0.10454865865512808)
(u'alone', -0.10455387571277974)
(u'flop', -0.1045555783706682)
(u'attractive', -0.10456909632589095)
(u'poorly', -0.1046219854006285)
(u'101', -0.10469837486495592)
(u'prepackaged', -0.1047079039414811)
(u'exact', -0.10471678883127211)
(u'weapons', -0.10472020978188823)
(u'Galaxy', -0.10472152047603878)
(u'language', -0.1047280994587183)
(u'blueberries', -0.10473677533330061)
(u'humid', -0.10473995442974271)
(u'rudeness', -0.10474508943828731)
(u'MC', -0.10475138021431185)
(u'behalf', -0.1047571217527743)
(u'six', -0.10479884900776781)
(u'brake', -0.10479969151560908)
(u'State', -0.10481514383767632)
(u'sample', -0.10481734029597511)
(u'parlor', -0.1048244969155423)
(u'les', -0.10484822264391447)
(u'hurt', -0.10485424553850287)
(u'Hertz', -0.10485723807898317)
(u'renovating', -0.10486644342729079)
(u'severe', -0.10486668661608967)
(u'spite', -0.10487928905495991)
(u'seller', -0.10488639255701138)
(u'About', -0.10492427581380781)
(u'mopped', -0.10492502973959184)
(u'complaining', -0.10495487702877782)
(u'rank', -0.10496414282488153)
(u'Spring', -0.10498599352343874)
(u'Tavern', -0.10500217241221499)
(u'bagged', -0.10506066044868057)
(u'souffle', -0.10510176708124064)
(u'Truffle', -0.10512521872601077)
(u'Parisian', -0.10518788948879454)
(u'Spider', -0.1051892879640377)
(u'amp', -0.10520433834518883)
(u'scrubs', -0.10521524008238003)
(u'search', -0.10521576799426846)
(u'Mom', -0.10525940403665146)
(u'truthfully', -0.10529299909406298)
(u'events', -0.10531443688946673)
(u'session', -0.10532197825763845)
(u'Grand', -0.10534310118856993)
(u'Red', -0.10538923724327631)
(u'traded', -0.10539096598430042)
(u'fixe', -0.10539877869284275)
(u'clearly', -0.1054039576776713)
(u'pin', -0.1054171330701692)
(u'tainted', -0.1054341586415557)
(u'slippery', -0.10550625893558241)
(u'Zumanity', -0.10552157911455673)
(u'relish', -0.10553737592434764)
(u'EXACTLY', -0.10556708433628792)
(u'deplorable', -0.10556708433628792)
(u'workout', -0.10559345181990842)
(u'28', -0.1056218615982587)
(u'prendre', -0.10563696798004862)
(u'hops', -0.10566703935661259)
(u'nation', -0.10573186970372106)
(u'hushpuppies', -0.10573644668744286)
(u'smoking', -0.10574010317696825)
(u'pay', -0.1057405900954409)
(u'Biscuit', -0.10576376050960334)
(u'Etobicoke', -0.10578483066267808)
(u'reflexology', -0.10582244695258858)
(u'rebate', -0.10585254811491218)
(u'Fi', -0.10585740223642581)
(u'squeeze', -0.1059171538583854)
(u'alerted', -0.10596904052847655)
(u'poodle', -0.10597545000424446)
(u'doubtful', -0.10600701772490062)
(u'Ideal', -0.10604638456714)
(u'lighter', -0.10604892083095763)
(u'fall', -0.10615072301567352)
(u'sore', -0.10619104941448931)
(u'SHOP', -0.10622226968357396)
(u'Sourdough', -0.10622606294333181)
(u'levels', -0.10622950844299162)
(u'IG', -0.10624168562434022)
(u'torched', -0.10627266235152533)
(u'2015', -0.10629333845338884)
(u'exchanged', -0.1062952610391914)
(u'guaranteed', -0.10635511277825493)
(u'MUCH', -0.10635580108869114)
(u'rocking', -0.10639677452652663)
(u'Grigio', -0.10639677452652663)
(u'negatives', -0.10641023663238158)
(u'gasket', -0.10641638371539308)
(u'shore', -0.1065026153183144)
(u'inexperienced', -0.10652310735365411)
(u'organize', -0.10654641357408678)
(u'elderly', -0.10657682116928413)
(u'b', -0.10659483365594191)
(u'commercial', -0.10665655741150282)
(u'Tang', -0.10666722630764447)
(u'warmth', -0.10669711916474967)
(u'included', -0.1067109600032694)
(u'push', -0.10674920078960781)
(u'stuff', -0.10677386142001133)
(u'tolerate', -0.1067996584467732)
(u'sparse', -0.10683078471588559)
(u'stock', -0.10687338146709102)
(u'representative', -0.10687760407126845)
(u'mouths', -0.10690792412316696)
(u'POOR', -0.10691438076153581)
(u'shortly', -0.10691886178746479)
(u'edit', -0.10692289140312639)
(u'snail', -0.10692657182475607)
(u'hottest', -0.10693910343695379)
(u'brewing', -0.1069534234994638)
(u'dealers', -0.10695478422534244)
(u'regretting', -0.10697322471327908)
(u'GORGEOUS', -0.10700461725503985)
(u'acrobats', -0.10700661202276507)
(u'Casino', -0.10702090821838617)
(u'alike', -0.1070720569840713)
(u'marks', -0.10708094862043893)
(u'soaked', -0.10708151574553249)
(u'recovered', -0.1070987541555084)
(u'chilies', -0.10711670780620786)
(u'Except', -0.10711939759429079)
(u'routinely', -0.10713025077651395)
(u'Congrats', -0.10716516697763545)
(u'Though', -0.10716590678758564)
(u'souvenir', -0.10718169692783874)
(u'neither', -0.107182292490144)
(u'damaging', -0.10718610390514094)
(u'phoned', -0.10718610390514094)
